node_id,sensor_timestamp,humidity_percent,raw_value,rssi,voltage,sampling_interval
70:B8:F6:AE:A8:38,2025-12-19T01:11:00.000Z,33.11,3136,-83,4.108,30
D4:E9:F4:66:29:A8,2025-12-19T01:11:00.000Z,31.58,3180,-78,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:11:30.000Z,33.11,3136,-57,4.108,30
D4:E9:F4:66:29:A8,2025-12-19T01:11:30.000Z,31.57,3181,-85,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:12:00.000Z,33.12,3136,-80,4.108,30
D4:E9:F4:66:29:A8,2025-12-19T01:12:00.000Z,31.59,3180,-74,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:12:30.000Z,33.13,3135,-56,4.108,30
D4:E9:F4:66:29:A8,2025-12-19T01:12:30.000Z,31.58,3180,-76,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:13:00.000Z,33.16,3135,-60,4.108,30
D4:E9:F4:66:29:A8,2025-12-19T01:13:00.000Z,31.6,3180,-81,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:13:30.000Z,33.13,3135,-62,4.108,30
D4:E9:F4:66:29:A8,2025-12-19T01:13:30.000Z,31.59,3180,-70,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:14:00.000Z,33.12,3136,-69,4.108,30
D4:E9:F4:66:29:A8,2025-12-19T01:14:00.000Z,31.62,3179,-57,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:14:30.000Z,33.13,3135,-75,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:14:30.000Z,31.62,3179,-85,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:15:00.000Z,33.12,3136,-55,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:15:00.000Z,31.65,3178,-60,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:15:30.000Z,33.15,3135,-58,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:15:30.000Z,31.63,3179,-70,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:16:00.000Z,33.12,3136,-74,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:16:00.000Z,31.61,3179,-74,4.13,30
70:B8:F6:AE:A8:38,2025-12-19T01:16:30.000Z,33.14,3135,-78,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:16:30.000Z,31.61,3179,-71,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:17:00.000Z,33.11,3136,-63,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:17:00.000Z,31.59,3180,-81,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:17:30.000Z,33.12,3136,-67,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:17:30.000Z,31.58,3180,-67,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:18:00.000Z,33.13,3135,-74,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:18:00.000Z,31.59,3180,-80,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:18:30.000Z,33.14,3135,-62,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:18:30.000Z,31.58,3180,-55,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:19:00.000Z,33.11,3136,-64,4.107,30
D4:E9:F4:66:29:A8,2025-12-19T01:19:00.000Z,31.58,3180,-67,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:19:30.000Z,33.1,3136,-78,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:19:30.000Z,31.58,3180,-72,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:20:00.000Z,33.07,3137,-78,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:20:00.000Z,31.59,3180,-84,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:20:30.000Z,33.08,3137,-62,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:20:30.000Z,31.58,3180,-82,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:21:00.000Z,33.06,3137,-65,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:21:00.000Z,31.57,3180,-72,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:21:30.000Z,33.03,3138,-71,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:21:30.000Z,31.59,3180,-55,4.129,30
70:B8:F6:AE:A8:38,2025-12-19T01:22:00.000Z,33.02,3139,-69,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:22:00.000Z,31.57,3180,-62,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:22:30.000Z,33.02,3139,-69,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:22:30.000Z,31.56,3181,-69,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:23:00.000Z,33.01,3139,-58,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:23:00.000Z,31.57,3180,-62,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:23:30.000Z,33.03,3138,-68,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:23:30.000Z,31.6,3180,-73,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:24:00.000Z,33.06,3138,-62,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:24:00.000Z,31.62,3179,-58,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:24:30.000Z,33.03,3138,-82,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:24:30.000Z,31.61,3179,-84,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:25:00.000Z,33.03,3138,-62,4.106,30
D4:E9:F4:66:29:A8,2025-12-19T01:25:00.000Z,31.58,3180,-59,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:25:30.000Z,33.04,3138,-79,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:25:30.000Z,31.58,3180,-85,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:26:00.000Z,33.02,3139,-75,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:26:00.000Z,31.6,3180,-61,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:26:30.000Z,33.04,3138,-57,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:26:30.000Z,31.61,3179,-64,4.128,30
70:B8:F6:AE:A8:38,2025-12-19T01:27:00.000Z,33.01,3139,-85,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:27:00.000Z,31.61,3179,-74,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:27:30.000Z,33.03,3138,-58,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:27:30.000Z,31.63,3179,-76,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:28:00.000Z,33.03,3138,-56,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:28:00.000Z,31.64,3179,-59,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:28:30.000Z,33.05,3138,-60,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:28:30.000Z,31.63,3179,-85,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:29:00.000Z,33.04,3138,-80,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:29:00.000Z,31.64,3179,-85,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:29:30.000Z,33.01,3139,-57,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:29:30.000Z,31.64,3179,-84,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:30:00.000Z,33,3139,-74,4.105,30
D4:E9:F4:66:29:A8,2025-12-19T01:30:00.000Z,31.61,3179,-74,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:30:30.000Z,32.99,3139,-66,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:30:30.000Z,31.6,3180,-77,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:31:00.000Z,33.01,3139,-75,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:31:00.000Z,31.61,3179,-68,4.127,30
70:B8:F6:AE:A8:38,2025-12-19T01:31:30.000Z,33,3139,-79,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:31:30.000Z,31.61,3179,-76,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:32:00.000Z,32.99,3139,-76,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:32:00.000Z,31.6,3180,-82,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:32:30.000Z,32.99,3139,-58,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:32:30.000Z,31.63,3179,-61,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:33:00.000Z,32.99,3140,-77,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:33:00.000Z,31.65,3178,-57,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:33:30.000Z,33.01,3139,-56,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:33:30.000Z,31.67,3178,-69,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:34:00.000Z,33,3139,-59,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:34:00.000Z,31.7,3177,-71,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:34:30.000Z,33.02,3139,-76,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:34:30.000Z,31.72,3176,-56,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:35:00.000Z,33,3139,-72,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:35:00.000Z,31.73,3176,-76,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:35:30.000Z,33.01,3139,-72,4.104,30
D4:E9:F4:66:29:A8,2025-12-19T01:35:30.000Z,31.75,3175,-56,4.126,30
70:B8:F6:AE:A8:38,2025-12-19T01:36:00.000Z,33.04,3138,-72,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:36:00.000Z,31.74,3176,-78,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:36:30.000Z,33.04,3138,-74,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:36:30.000Z,31.72,3176,-68,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:37:00.000Z,33.06,3137,-79,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:37:00.000Z,31.74,3176,-76,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:37:30.000Z,33.08,3137,-60,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:37:30.000Z,31.77,3175,-56,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:38:00.000Z,33.09,3137,-75,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:38:00.000Z,31.74,3176,-73,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:38:30.000Z,33.08,3137,-76,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:38:30.000Z,31.74,3176,-55,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:39:00.000Z,33.07,3137,-61,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:39:00.000Z,31.75,3175,-66,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:39:30.000Z,33.04,3138,-74,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:39:30.000Z,31.78,3174,-80,4.125,30
70:B8:F6:AE:A8:38,2025-12-19T01:40:00.000Z,33.04,3138,-66,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:40:00.000Z,31.79,3174,-65,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:40:30.000Z,33.05,3138,-60,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:40:30.000Z,31.81,3174,-57,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:41:00.000Z,33.07,3137,-70,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:41:00.000Z,31.82,3173,-65,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:41:30.000Z,33.06,3137,-65,4.103,30
D4:E9:F4:66:29:A8,2025-12-19T01:41:30.000Z,31.83,3173,-60,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:42:00.000Z,33.05,3138,-62,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:42:00.000Z,31.85,3172,-61,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:42:30.000Z,33.06,3137,-81,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:42:30.000Z,31.85,3172,-67,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:43:00.000Z,33.04,3138,-78,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:43:00.000Z,31.82,3173,-58,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:43:30.000Z,33.06,3138,-81,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:43:30.000Z,31.8,3174,-62,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:44:00.000Z,33.03,3138,-79,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:44:00.000Z,31.82,3173,-83,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:44:30.000Z,33.05,3138,-68,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:44:30.000Z,31.84,3173,-84,4.124,30
70:B8:F6:AE:A8:38,2025-12-19T01:45:00.000Z,33.08,3137,-63,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:45:00.000Z,31.85,3172,-70,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:45:30.000Z,33.07,3137,-64,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:45:30.000Z,31.85,3172,-72,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:46:00.000Z,33.1,3136,-84,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:46:00.000Z,31.87,3172,-67,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:46:30.000Z,33.09,3137,-84,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:46:30.000Z,31.87,3172,-78,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:47:00.000Z,33.06,3137,-64,4.102,30
D4:E9:F4:66:29:A8,2025-12-19T01:47:00.000Z,31.89,3171,-58,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:47:30.000Z,33.05,3138,-56,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:47:30.000Z,31.88,3171,-57,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:48:00.000Z,33.03,3138,-79,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:48:00.000Z,31.89,3171,-62,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:48:30.000Z,33.05,3138,-60,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:48:30.000Z,31.92,3170,-59,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:49:00.000Z,33.07,3137,-56,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:49:00.000Z,31.91,3171,-63,4.123,30
70:B8:F6:AE:A8:38,2025-12-19T01:49:30.000Z,33.09,3136,-71,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:49:30.000Z,31.94,3170,-84,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:50:00.000Z,33.1,3136,-71,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:50:00.000Z,31.94,3170,-57,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:50:30.000Z,33.12,3136,-69,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:50:30.000Z,31.95,3169,-62,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:51:00.000Z,33.1,3136,-60,4.101,30
D4:E9:F4:66:29:A8,2025-12-19T01:51:00.000Z,31.98,3169,-77,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:51:30.000Z,33.12,3136,-73,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:51:30.000Z,31.99,3168,-79,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:52:00.000Z,33.12,3136,-71,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:52:00.000Z,32.01,3168,-70,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:52:30.000Z,33.11,3136,-63,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:52:30.000Z,32.04,3167,-68,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:53:00.000Z,33.1,3136,-82,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:53:00.000Z,32.04,3167,-73,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:53:30.000Z,33.09,3136,-83,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:53:30.000Z,32.05,3167,-62,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:54:00.000Z,33.12,3136,-85,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:54:00.000Z,32.06,3166,-63,4.122,30
70:B8:F6:AE:A8:38,2025-12-19T01:54:30.000Z,33.1,3136,-80,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:54:30.000Z,32.03,3167,-61,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:55:00.000Z,33.11,3136,-62,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:55:00.000Z,32.01,3168,-83,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:55:30.000Z,33.09,3137,-67,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:55:30.000Z,32.02,3167,-76,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:56:00.000Z,33.1,3136,-60,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:56:00.000Z,32.04,3167,-55,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:56:30.000Z,33.1,3136,-56,4.1,30
D4:E9:F4:66:29:A8,2025-12-19T01:56:30.000Z,32.03,3167,-74,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:57:00.000Z,33.11,3136,-72,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T01:57:00.000Z,32,3168,-67,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:57:30.000Z,33.09,3136,-71,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T01:57:30.000Z,32.02,3168,-65,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:58:00.000Z,33.12,3136,-56,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T01:58:00.000Z,32.04,3167,-82,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:58:30.000Z,33.09,3136,-82,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T01:58:30.000Z,32.03,3167,-73,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:59:00.000Z,33.08,3137,-62,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T01:59:00.000Z,32.02,3168,-74,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T01:59:30.000Z,33.07,3137,-60,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T01:59:30.000Z,32.01,3168,-79,4.121,30
70:B8:F6:AE:A8:38,2025-12-19T02:00:00.000Z,33.07,3137,-75,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T02:00:00.000Z,32.02,3168,-66,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:00:30.000Z,33.05,3138,-67,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T02:00:30.000Z,32.03,3167,-63,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:01:00.000Z,33.05,3138,-83,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T02:01:00.000Z,32.03,3167,-73,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:01:30.000Z,33.07,3137,-81,4.099,30
D4:E9:F4:66:29:A8,2025-12-19T02:01:30.000Z,32.01,3168,-60,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:02:00.000Z,33.08,3137,-79,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:02:00.000Z,32,3168,-74,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:02:30.000Z,33.09,3137,-64,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:02:30.000Z,32.03,3167,-76,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:03:00.000Z,33.06,3137,-68,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:03:00.000Z,32,3168,-83,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:03:30.000Z,33.07,3137,-84,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:03:30.000Z,31.98,3169,-72,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:04:00.000Z,33.06,3137,-62,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:04:00.000Z,31.98,3169,-81,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:04:30.000Z,33.04,3138,-83,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:04:30.000Z,31.96,3169,-85,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:05:00.000Z,33.01,3139,-71,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:05:00.000Z,31.94,3170,-62,4.12,30
70:B8:F6:AE:A8:38,2025-12-19T02:05:30.000Z,33.02,3138,-83,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:05:30.000Z,31.96,3169,-60,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:06:00.000Z,33.02,3139,-83,4.098,30
D4:E9:F4:66:29:A8,2025-12-19T02:06:00.000Z,31.97,3169,-62,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:06:30.000Z,33.01,3139,-58,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:06:30.000Z,32,3168,-85,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:07:00.000Z,33.03,3138,-78,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:07:00.000Z,32.03,3167,-80,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:07:30.000Z,33.04,3138,-58,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:07:30.000Z,32.01,3168,-61,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:08:00.000Z,33.05,3138,-56,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:08:00.000Z,31.99,3168,-57,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:08:30.000Z,33.08,3137,-56,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:08:30.000Z,31.98,3169,-72,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:09:00.000Z,33.07,3137,-75,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:09:00.000Z,31.97,3169,-84,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:09:30.000Z,33.09,3136,-66,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:09:30.000Z,31.95,3170,-81,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:10:00.000Z,33.09,3137,-84,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:10:00.000Z,31.95,3170,-68,4.119,30
70:B8:F6:AE:A8:38,2025-12-19T02:10:30.000Z,33.12,3136,-85,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:10:30.000Z,31.94,3170,-69,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:11:00.000Z,33.1,3136,-57,4.097,30
D4:E9:F4:66:29:A8,2025-12-19T02:11:00.000Z,31.94,3170,-78,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:11:30.000Z,33.09,3137,-64,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:11:30.000Z,31.93,3170,-65,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:12:00.000Z,33.06,3137,-64,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:12:00.000Z,31.95,3170,-65,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:12:30.000Z,33.05,3138,-58,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:12:30.000Z,31.93,3170,-78,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:13:00.000Z,33.07,3137,-58,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:13:00.000Z,31.94,3170,-62,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:13:30.000Z,33.09,3136,-72,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:13:30.000Z,31.94,3170,-77,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:14:00.000Z,33.09,3137,-75,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:14:00.000Z,31.93,3170,-77,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:14:30.000Z,33.12,3136,-82,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:14:30.000Z,31.9,3171,-71,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:15:00.000Z,33.12,3136,-59,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:15:00.000Z,31.9,3171,-80,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:15:30.000Z,33.09,3136,-55,4.096,30
D4:E9:F4:66:29:A8,2025-12-19T02:15:30.000Z,31.9,3171,-57,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:16:00.000Z,33.07,3137,-55,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:16:00.000Z,31.9,3171,-77,4.118,30
70:B8:F6:AE:A8:38,2025-12-19T02:16:30.000Z,33.09,3137,-82,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:16:30.000Z,31.91,3171,-60,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:17:00.000Z,33.1,3136,-61,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:17:00.000Z,31.89,3171,-81,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:17:30.000Z,33.08,3137,-55,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:17:30.000Z,31.9,3171,-80,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:18:00.000Z,33.07,3137,-72,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:18:00.000Z,31.87,3172,-79,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:18:30.000Z,33.08,3137,-57,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:18:30.000Z,31.89,3171,-67,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:19:00.000Z,33.06,3137,-62,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:19:00.000Z,31.88,3171,-79,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:19:30.000Z,33.09,3137,-67,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:19:30.000Z,31.87,3172,-70,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:20:00.000Z,33.06,3137,-76,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:20:00.000Z,31.88,3171,-58,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:20:30.000Z,33.03,3138,-71,4.095,30
D4:E9:F4:66:29:A8,2025-12-19T02:20:30.000Z,31.87,3172,-60,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:21:00.000Z,33.06,3137,-84,4.094,30
D4:E9:F4:66:29:A8,2025-12-19T02:21:00.000Z,31.85,3172,-85,4.117,30
70:B8:F6:AE:A8:38,2025-12-19T02:21:30.000Z,33.07,3137,-63,4.094,30
D4:E9:F4:66:29:A8,2025-12-19T02:21:30.000Z,31.85,3173,-82,4.116,30
70:B8:F6:AE:A8:38,2025-12-19T02:22:00.000Z,33.07,3137,-81,4.094,30
